job_slot_id,job_id,company_id,job_type,working_hours_type,working_hours_normalised,normalized_city,location_normalised,job_type_id,total_credit_used,redeemed_at,expires_at,deactivated_at,gold_application_count,application_sent_count,normalised_planned_hires
71313,21356602,518288,production_worker,full_time,Fulltime,Rostock,Large city,161,1000,,,,10,37,1
71336,16621474,475104,inventory_manager,full_time_part_time,Fulltime,Berlin,Large city,16,1000,,,,2,26,1
71339,17224696,489347,sales,full_time_part_time,Fulltime,Hamburg,Large city,128,1000,,,,14,14,1
71340,17229827,489347,marketing_manager,full_time,Fulltime,Hamburg,Large city,135,1000,,,,1,6,1
71342,21333122,589272,craftsman,full_time,Fulltime,Bremervörde,Rural,46,1000,,,,9,18,1
71344,21387187,505723,operating_manager,full_time,Fulltime,Berlin,Large city,153,1000,,,,11,4,1
71360,21284222,73750,customer_support,full_time_part_time,Fulltime,Bad Homburg,Urban,14,1000,,,,7,28,1
71372,21387180,353351,quality_assurance,full_time,Fulltime,Pinneberg,Urban,271,1000,,,,4,26,1
68479,20233555,544948,insurance_salesman,full_time,Fulltime,Reutlingen,Urban,92,1000,,,,12,27,1
71379,21356539,577544,messenger,part_time,Parttime,Dortmund,Large city,100,1000,,,,11,18,1
71389,21338373,52783,customer_support,full_time,Fulltime,Hamburg,Large city,14,1000,,,,11,10,1
71349,19465289,4300,callcenter_agent,full_time_part_time,Fulltime,Bremen,Large city,64,1000,,,,10,13,1
71411,21391375,3932,production_worker,full_time,Fulltime,Tholey,Urban,161,1000,,,,12,13,1
71298,20552234,3583,messenger,full_time_part_time,Fulltime,München,Large city,100,1000,,,,8,7,1
71426,18487009,522983,receptionist,full_time_part_time,Fulltime,Halle,Large city,31,1000,,,,9,32,1
71173,19672770,3203,shift_supervisor,full_time,Fulltime,Bodenheim,Urban,33,1000,,,,9,6,1
71293,21386995,3890,gardener,full_time,Fulltime,Dresden,Large city,273,1000,,,,1,12,1
71309,21387130,223977,shift_supervisor,full_time,Fulltime,Lübben (Spreewald),Rural,33,1000,,,,11,9,1
71316,21387117,223977,professional_driver,full_time,Fulltime,Lübben (Spreewald),Rural,166,1000,,,,3,17,1
71174,21356607,2690,sales_agent,full_time_part_time,Fulltime,Leipzig,Large city,45,1000,,,,4,12,1
70739,19414286,212514,production_worker,full_time,Fulltime,Leer,Densification,161,1000,,,,14,17,1
71277,21386956,83652,sales_clerk,full_time_part_time,Fulltime,Mörlenbach,Urban,2,1000,,,,14,16,1
71278,21386957,83652,sales_clerk,full_time_part_time,Fulltime,Heddesheim,Urban,2,1000,,,,6,32,1
71279,21386968,83652,sales_clerk,full_time_part_time,Fulltime,Michelstadt,Urban,2,1000,,,,10,5,1
71330,21387182,83652,sales_clerk,full_time_part_time,Fulltime,Östringen,Urban,2,1000,,,,11,40,1
71422,17297837,483599,installer,full_time,Fulltime,Grasbrunn,Urban,275,1000,,,,2,8,1
71387,21388682,2733,callcenter_agent,full_time_part_time,Fulltime,Oberhausen,Large city,64,1000,,,,12,23,1
71388,21388748,2733,callcenter_agent,full_time_part_time,Fulltime,Gelsenkirchen,Large city,64,1000,,,,4,23,1
71410,17668089,4472,customer_support,full_time_part_time,Fulltime,Hamburg,Large city,14,1000,,,,2,33,1
71394,21388366,187432,craftsman,full_time,Fulltime,Hof,Densification,46,1000,,,,5,35,1
71395,21388350,187432,craftsman,full_time,Fulltime,Soest,Urban,46,1000,,,,13,20,1
71246,21362672,398140,callcenter_agent,part_time,Parttime,Duisburg,Large city,64,1100,,,,10,6,1
68507,20552304,448264,sales_clerk,full_time,Fulltime,Heilsbronn,Rural,2,1200,,,,10,26,1
71404,20148655,4449,team_leader,full_time,Fulltime,Waltershausen,Densification,151,1300,,,,11,18,1
71409,20206360,322474,craftsman,full_time,Fulltime,Berlin,Large city,46,1300,,,,7,23,1
71366,21361475,393104,customer_support,full_time_part_time,Fulltime,Leipzig,Large city,14,1300,,,,1,33,1
71385,15473353,434769,baker,full_time_part_time,Fulltime,Wernigerode,Densification,61,1300,,,,10,3,1
71328,21359067,3682,account_manager,full_time,Fulltime,Berlin,Large city,150,1300,,,,7,22,1
71420,21392223,4449,it_administrator,full_time,Fulltime,Bamberg,Densification,148,1300,,,,13,3,1
71261,10481321,3780,sales_agent,full_time_part_time,Fulltime,Mannheim,Large city,45,1300,,,,8,7,1
71180,18099320,3380,customer_support,full_time_part_time,Fulltime,Gelsenkirchen,Large city,14,1300,,,,1,37,1
71358,21387124,3401,inventory_manager,full_time,Fulltime,Rheda-Wiedenbrück,Urban,16,1300,,,,15,25,1
68472,20308853,438507,clerk,full_time,Fulltime,Berlin,Large city,67,1300,,,,4,3,1
68474,19095267,438507,hr_manager,full_time,Fulltime,Berlin,Large city,146,1300,,,,5,26,1
71300,21387094,3826,technician,full_time,Fulltime,Berlin,Large city,158,1300,,,,0,36,1
71302,21387116,3826,technician,full_time,Fulltime,Berlin,Large city,158,1300,,,,10,34,1
71305,20667040,490105,clerk,full_time,Fulltime,Berlin,Large city,67,1500,,,,0,7,1
71341,20550425,571378,retail_salesman,full_time,Fulltime,,Large city,126,1500,,,,12,3,1
71327,21357809,3682,professional_driver,full_time,Fulltime,Wolfratshausen,Rural,166,1500,,,,0,14,1
70734,18487000,467911,delivery_driver,full_time_part_time,Fulltime,Feldkirchen,Urban,15,1600,,,,4,32,1
71398,21389066,4636,retail_salesman,full_time_part_time,Fulltime,Berlin,Large city,126,1600,,,,8,4,1
71400,16912060,4002,customer_support,full_time_part_time,Fulltime,Pulsnitz,Densification,14,1600,,,,4,33,1
71296,21359487,105851,train_driver,full_time,Fulltime,Hamburg,Large city,266,1800,,,,11,6,1
68457,17288621,494816,caregiver,part_time,Parttime,Wuppertal,Large city,129,1800,,,,15,16,1
71314,21337710,4636,retail_salesman,full_time_part_time,Fulltime,Augsburg,Large city,126,2000,,,,3,34,1
71343,21387177,2513,receptionist,full_time_part_time,Fulltime,Köln,Large city,31,700,,,,5,22,1
71365,13892737,366328,installer,full_time,Fulltime,Scheeßel,Rural,275,1000,,,,12,30,1
71405,21356549,577544,kitchen_assistant,part_time,Parttime,Dortmund,Large city,5,400,,,,3,18,1
71408,21387181,577544,kitchen_assistant,part_time,Parttime,Essen,Large city,5,400,,,,4,23,1
71324,21387171,223977,production_worker,part_time,Parttime,Bielefeld,Large city,161,700,,,,14,15,1
71297,21387096,223977,clerk,full_time,Fulltime,Porta Westfalica,Urban,67,1000,,,,14,32,1
71367,21263526,187432,customer_support,part_time,Parttime,Heide,Rural,14,300,,,,5,5,1
71337,19375882,126486,security,full_time_part_time,Fulltime,Mainz,Large city,51,700,,,,10,18,1
71331,19536362,4105,sales_clerk,part_time,Parttime,München,Large city,2,800,,,,2,7,1
71412,21391754,4668,sales_clerk,part_time,Parttime,Lübeck,Large city,2,400,,,,2,40,1
71380,21388099,2675,delivery_driver,full_time,Fulltime,Kiel,Large city,15,300,,,,10,3,1
71384,21388266,2675,delivery_driver,full_time,Fulltime,Rendsburg,Densification,15,300,,,,13,25,1
71270,21289857,587733,project_manager,full_time,Fulltime,Berlin,Large city,112,1000,,,,4,33,1
71363,21387121,562611,sales_manager,full_time,Fulltime,Wiesloch,Urban,147,1000,,,,10,17,1
71268,21337673,590084,caregiver,part_time,Parttime,Stormarn,Urban,129,700,,,,8,10,1
71285,21284223,590076,caregiver,part_time,Parttime,Tornesch,Urban,129,700,,,,3,4,1
71289,21333708,590072,callcenter_agent,full_time_part_time,Fulltime,Berlin,Large city,64,700,,,,9,23,1
71294,21356484,590190,inventory_manager,full_time,Fulltime,Osnabrück,Large city,16,700,,,,9,4,1
71345,21296439,589246,service_person,full_time_part_time,Fulltime,Erlangen,Large city,137,700,,,,2,28,1
71377,21356615,590078,caregiver,part_time,Parttime,Henstedt-Ulzburg,Densification,129,700,,,,10,18,1
71240,21283498,589259,graphic_designer,full_time,Fulltime,Heilbronn,Large city,89,1000,,,,9,7,1
71274,21285939,589255,pedagogue,full_time_part_time,Fulltime,Berlin,Large city,163,1000,,,,1,35,1
71370,21387209,591552,real_estate_agent,full_time,Fulltime,Freiburg,Large city,113,1000,,,,8,12,1
71373,20738412,574411,mechatronics_engineer,full_time,Fulltime,Butzbach,Urban,279,1000,,,,5,40,1
71375,20668978,574411,train_attendant,full_time,Fulltime,Butzbach,Urban,122,1000,,,,7,16,1
71390,21281809,589257,logistics_manager,full_time_part_time,Fulltime,Harmstorf,Urban,165,1000,,,,12,31,1
71318,21336929,558406,production_worker,full_time,Fulltime,Ochsenhausen,Densification,161,1000,,,,7,36,1
71413,21288160,588430,economist,full_time,Fulltime,Neuss,Urban,274,1000,,,,12,5,1
68504,20415160,564004,facility_manager,full_time,Fulltime,Leipzig,Large city,82,1000,,,,3,7,1
68438,20530560,569491,it_administrator,full_time,Fulltime,Gosheim,Urban,148,1300,,,,10,25,1
71392,21284169,4039,production_worker,full_time,Fulltime,Rosenheim,Urban,161,1300,,,,15,10,1
71399,21356482,530761,shift_supervisor,full_time,Fulltime,Kaiserslautern,Urban,33,1300,,,,11,19,1
71325,21285590,587213,production_worker,full_time,Fulltime,Arnstadt,Densification,161,1400,,,,3,13,1
71332,21358580,589254,electrician,full_time,Fulltime,Göppingen,Urban,80,1500,,,,8,37,1
71361,21326750,590249,caregiver,full_time_part_time,Fulltime,Osterholz-Scharmbeck,Urban,129,1500,,,,15,13,1
71368,21263310,588330,construction_helper,full_time_part_time,Fulltime,Rosenheim,Urban,70,1500,,,,0,15,1
71401,21284207,590065,laboratory_assistant,full_time_part_time,Fulltime,Meißen,Densification,94,1500,,,,8,21,1
67550,20261122,566541,machine_operator,full_time,Fulltime,Weißenhorn,Urban,267,1500,,,,3,5,1
71292,21345933,541203,project_manager,full_time,Fulltime,,Large city,112,1500,,,,14,39,1
71338,21387172,566065,inventory_manager,part_time,Parttime,Hückelhoven,Urban,16,460,,,,0,10,1
71272,21359025,588326,sales_agent,full_time,Fulltime,Dietzenbach,Urban,45,1300,,,,6,19,1
71250,20667030,49532,sales_clerk,part_time,Parttime,Greifswald,Rural,2,300,,,,12,14,1
71148,21356595,540,sales_clerk,full_time_part_time,Fulltime,Lachendorf,Rural,2,400,,,,1,37,1
71150,21356547,3885,sales_clerk,part_time,Parttime,Osterholz-Scharmbeck,Urban,2,400,,,,7,21,1
71151,21356548,3885,sales_clerk,part_time,Parttime,Magdeburg,Large city,2,400,,,,7,6,1
71152,21356599,540,sales_clerk,full_time_part_time,Fulltime,Groß Oesingen,Rural,2,400,,,,3,32,1
71199,16585601,2737,service_person,full_time,Fulltime,Hameln,Densification,137,400,,,,0,36,1
71157,21284934,4465,messenger,part_time,Parttime,Schwerin,Densification,100,400,,,,2,22,1
71216,21356604,4465,messenger,part_time,Parttime,Wittendörp,Rural,100,400,,,,15,39,1
71218,21356605,4465,messenger,part_time,Parttime,Bekmünde,Rural,100,400,,,,7,14,1
71223,21337702,4465,messenger,part_time,Parttime,Schwesing,Rural,100,400,,,,2,29,1
71226,21296594,4465,messenger,part_time,Parttime,Parchim,Rural,100,400,,,,1,24,1
71228,21337703,4465,messenger,part_time,Parttime,Bad Oldesloe,Urban,100,400,,,,13,11,1
71230,21337705,4465,messenger,part_time,Parttime,Mittelangeln,Rural,100,400,,,,15,3,1
70938,21285693,134413,callcenter_agent,full_time_part_time,Fulltime,Cottbus,Densification,64,700,,,,12,35,1
70940,21285790,134413,callcenter_agent,full_time_part_time,Fulltime,Mannheim,Large city,64,700,,,,1,24,1
71111,4152,2719,messenger,full_time,Fulltime,Schkeuditz,Rural,100,700,,,,15,8,1
70687,17326612,494815,callcenter_agent,full_time_part_time,Fulltime,Berlin,Large city,64,700,,,,14,17,1
71126,41889,4369,inventory_manager,full_time,Fulltime,Braunschweig,Large city,16,700,,,,1,32,1
71144,21356544,558409,sales_clerk,full_time_part_time,Fulltime,Rottweil,Urban,2,700,,,,2,35,1
71167,19291734,531450,messenger,part_time,Parttime,Hildesheim,Urban,100,700,,,,6,5,1
71238,21361854,541206,production_worker,full_time,Fulltime,Grefrath,Urban,161,700,,,,6,34,1
71249,21365817,134413,callcenter_agent,full_time_part_time,Fulltime,Halle,Large city,64,700,,,,1,33,1
71252,21359264,584839,service_person,full_time_part_time,Fulltime,Friedrichshafen,Urban,137,700,,,,9,12,1
71105,21345434,235615,mechanic,full_time,Fulltime,Rheinstetten,Urban,99,700,,,,12,11,1
71119,21355511,1563,janitor,part_time,Parttime,Chemnitz,Large city,37,700,,,,8,18,1
71183,21356637,73742,inventory_manager,full_time_part_time,Fulltime,Bremen,Large city,16,700,,,,13,36,1
71181,18331805,398228,sales_agent,full_time_part_time,Fulltime,Lübeck,Large city,45,700,,,,15,15,1
71124,21356065,3294,sales_clerk,full_time_part_time,Fulltime,Zeulenroda-Triebes,Urban,2,700,,,,15,38,1
71140,20432700,3294,sales_clerk,full_time_part_time,Fulltime,Blankenhain,Urban,2,700,,,,2,22,1
71141,21356492,3294,sales_clerk,full_time_part_time,Fulltime,Plauen,Densification,2,700,,,,14,20,1
71149,21356491,3885,sales_clerk,full_time,Fulltime,Bremen,Large city,2,700,,,,8,19,1
71153,21356550,3885,sales_clerk,full_time,Fulltime,Münster,Large city,2,700,,,,1,33,1
71154,21356551,3885,sales_clerk,full_time,Fulltime,Saarbrücken,Urban,2,700,,,,5,10,1
71155,21356600,540,branch_manager,full_time,Fulltime,Lachendorf,Rural,35,700,,,,3,12,1
71156,21356603,540,branch_manager,full_time,Fulltime,Celle,Rural,35,700,,,,14,3,1
71242,21362333,50193,kitchen_assistant,full_time,Fulltime,Annaberg-Buchholz,Urban,5,700,,,,4,36,1
71166,14446213,398233,craftsman,full_time,Fulltime,Hamburg,Large city,46,900,,,,6,23,1
71248,21363882,50193,facility_manager,full_time,Fulltime,München,Large city,82,950,,,,0,40,1
70926,20531251,83652,sales_clerk,full_time_part_time,Fulltime,Karlsruhe,Large city,2,1000,,,,4,3,1
71146,13787690,354943,production_worker,full_time,Fulltime,Bamberg,Densification,161,1000,,,,1,8,1
71102,19936408,374699,office_assistant,full_time,Fulltime,Lohberg,Rural,53,1000,,,,0,32,1
71109,16169420,452739,hotel_manager,full_time,Fulltime,Kiel,Large city,90,1000,,,,7,21,1
71113,21292491,440727,quality_assurance,full_time,Fulltime,Sankt Georgen,Urban,271,1000,,,,14,17,1
68310,13613891,355175,machine_operator,full_time,Fulltime,Erlensee,Urban,267,1000,,,,9,16,1
71122,18487015,511383,professional_driver,full_time,Fulltime,Wahlstedt,Densification,166,1000,,,,8,31,1
71143,21196973,352139,pedagogue,part_time,Parttime,Dachau,Urban,163,1000,,,,6,6,1
70980,18487012,511383,professional_driver,full_time,Fulltime,Würzburg,Large city,166,1000,,,,7,3,1
71178,21338200,211690,industrial_clerk,full_time,Fulltime,Baunatal,Urban,91,1000,,,,6,39,1
71204,21263382,300399,hr_manager,full_time,Fulltime,Gera,Urban,146,1000,,,,7,14,1
71220,21359270,200928,hr_manager,full_time,Fulltime,Ratingen,Urban,146,1000,,,,8,19,1
71244,21221362,355175,hr_manager,full_time,Fulltime,Erlensee,Urban,146,1000,,,,8,19,1
71172,20359243,3831,office_assistant,full_time_part_time,Fulltime,Hamburg,Large city,53,1000,,,,9,25,1
71115,21355934,1563,executive_assistant,full_time_part_time,Fulltime,Chemnitz,Large city,169,1000,,,,6,30,1
71118,21355931,1563,executive_assistant,full_time_part_time,Fulltime,Erfurt,Large city,169,1000,,,,8,37,1
71168,13787704,354943,inventory_manager,full_time,Fulltime,Bamberg,Densification,16,1000,,,,0,27,1
71190,16799372,475777,callcenter_agent,full_time_part_time,Fulltime,Halle,Large city,64,1000,,,,11,12,1
71212,21148935,475777,sales_agent,full_time_part_time,Fulltime,Halle,Large city,45,1000,,,,14,21,1
71243,21337742,491640,logistics_manager,full_time,Fulltime,Königs Wusterhausen,Rural,165,1000,,,,9,4,1
71247,21364141,202342,mechanic,full_time,Fulltime,Krumbach (Schwaben),Densification,99,1000,,,,1,6,1
71125,21338990,42455,track_builder,part_time,Parttime,Düsseldorf,Large city,264,1000,,,,2,31,1
71130,21356068,512171,machine_operator,full_time_part_time,Fulltime,Brackenheim,Urban,267,1000,,,,7,34,1
71100,20432693,3294,logistics_manager,full_time,Fulltime,Scheinfeld,Rural,165,1000,,,,7,16,1
71101,20432716,3294,executive_assistant,full_time,Fulltime,Coburg,Densification,169,1000,,,,3,27,1
71129,20432985,3294,accountant,full_time,Fulltime,Coburg,Densification,138,1000,,,,4,38,1
71145,21356568,3294,controller,full_time,Fulltime,Coburg,Densification,268,1000,,,,2,16,1
71163,21356601,3294,marketing_manager,full_time,Fulltime,Coburg,Densification,135,1000,,,,5,23,1
71128,20530484,3294,accountant,full_time,Fulltime,Coburg,Densification,138,1000,,,,10,40,1
71208,21357467,397544,sales_clerk,full_time_part_time,Fulltime,Bochum,Large city,2,1000,,,,12,22,1
71127,21355933,52006,callcenter_agent,full_time,Fulltime,Essen,Large city,64,1300,,,,10,34,1
68321,20527723,508306,professional_driver,full_time,Fulltime,Fürstenfeldbruck,Urban,166,1300,,,,6,9,1
71135,13514057,3347,callcenter_agent,full_time_part_time,Fulltime,Rostock,Large city,64,1300,,,,3,22,1
71162,19860848,487997,content_manager,full_time,Fulltime,Berlin,Large city,140,1300,,,,6,19,1
71236,21357560,209960,professional_driver,full_time,Fulltime,Bad Vilbel,Urban,166,1300,,,,0,10,1
71203,21356640,4636,retail_salesman,full_time_part_time,Fulltime,Erding,Densification,126,1300,,,,4,29,1
71191,21356614,3652,mechanic,full_time,Fulltime,Bremen,Large city,99,1300,,,,2,17,1
71107,21263300,512171,construction_leader,full_time_part_time,Fulltime,Brackenheim,Urban,269,1300,,,,10,17,1
71164,21356503,354943,office_assistant,full_time,Fulltime,Bamberg,Densification,53,1300,,,,9,15,1
71194,21356624,3652,clerk,full_time,Fulltime,Bremen,Large city,67,1300,,,,5,25,1
71245,21356622,491640,shift_supervisor,full_time,Fulltime,Königs Wusterhausen,Rural,33,1300,,,,13,34,1
71251,21362557,42459,engineer,full_time,Fulltime,Hamburg,Large city,277,1500,,,,10,3,1
68312,20133458,494017,engineer,full_time,Fulltime,Berlin,Large city,277,1600,,,,2,15,1
71142,21356067,3436,sales_agent,full_time_part_time,Fulltime,Berlin,Large city,45,1600,,,,4,3,1
68348,18750169,298465,sales_clerk,full_time_part_time,Fulltime,Roth,Densification,2,1600,,,,12,38,1
71197,21356636,3652,team_leader,full_time,Fulltime,Bremen,Large city,151,1600,,,,14,17,1
70830,5492953,3128,inventory_manager,full_time,Fulltime,Mörsdorf,Densification,16,1900,,,,1,27,1
71237,21180275,2788,messenger,full_time,Fulltime,Melle,Densification,100,1300,,,,4,21,1
71175,16728102,73742,inventory_manager,full_time_part_time,Fulltime,Stapelfeld,Urban,16,700,,,,15,36,1
71209,20999789,540509,it_administrator,full_time_part_time,Fulltime,Flensburg,Rural,148,1300,,,,6,26,1
71188,21356606,558754,it_administrator,full_time,Fulltime,Wustermark,Rural,148,1300,,,,14,5,1
71179,18636970,490711,production_worker,full_time,Fulltime,Köln,Large city,161,700,,,,12,31,1
71159,21356598,479977,receptionist,full_time_part_time,Fulltime,Frankfurt am Main,Large city,31,700,,,,3,9,1
71120,21284304,585850,pedagogue,part_time,Parttime,Frankfurt am Main,Large city,163,700,,,,3,3,1
71185,21356403,590080,callcenter_agent,full_time_part_time,Fulltime,Mönchengladbach,Large city,64,700,,,,9,29,1
71232,21288889,590192,service_person,full_time_part_time,Fulltime,Dorsten,Urban,137,700,,,,3,8,1
68330,20212346,565497,inventory_manager,full_time,Fulltime,Reinsdorf,Urban,16,700,,,,9,6,1
68323,20522355,571369,installer,full_time,Fulltime,Lauf an der Pegnitz,Urban,275,1000,,,,6,9,1
71170,21179089,587155,account_manager,full_time,Fulltime,Hamburg,Large city,150,1000,,,,2,28,1
68363,19864688,522229,nurse,full_time,Fulltime,Kleinmachnow,Densification,102,1000,,,,7,16,1
71200,21280260,587722,clerk,full_time,Fulltime,Albbruck,Densification,67,1000,,,,14,23,1
71225,21221358,587828,mechanic,full_time,Fulltime,Dortmund,Large city,99,1000,,,,15,39,1
71106,21282724,587717,sales_clerk,full_time,Fulltime,Duisburg,Large city,2,1000,,,,2,26,1
68318,20526064,566662,technician,full_time,Fulltime,Melle,Densification,158,1000,,,,12,23,1
68340,20212373,565497,professional_driver,full_time,Fulltime,Reinsdorf,Urban,166,1000,,,,11,9,1
68402,20530441,567418,machine_operator,full_time,Fulltime,Harth-Pöllnitz,Urban,267,1000,,,,7,26,1
71103,21176147,587114,pedagogue,full_time,Fulltime,Lübeck,Large city,163,1200,,,,2,31,1
63819,17620780,495550,accountant,full_time_part_time,Fulltime,Berlin,Large city,138,1300,,,,11,35,1
63813,18660678,495550,accountant,full_time_part_time,Fulltime,Stuttgart,Large city,138,1300,,,,15,39,1
63822,18660677,495550,accountant,full_time_part_time,Fulltime,München,Large city,138,1300,,,,4,13,1
63825,18660676,495550,accountant,full_time_part_time,Fulltime,Düsseldorf,Large city,138,1300,,,,6,38,1
